Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
524,6/8/11,6,8,2011,11summer,West,2,23,24,0.958333333,0.931712963,1.306409049
524,6/8/11,6,8,2011,11summer,West,3,23,24,0.958333333,0.816358025,1.127925951
524,6/8/11,6,8,2011,11summer,Central,7,24,24,1,1,1.570796327
525,6/9/11,6,9,2011,11summer,Central,11,6,24,0.25,0.25,0.523598776
525,6/9/11,6,9,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
525,6/9/11,6,9,2011,11summer,West,1,13,24,0.541666667,0.541666667,0.827113207
525,6/9/11,6,9,2011,11summer,West,3,13,24,0.541666667,0.461419753,0.746779531
525,6/9/11,6,9,2011,11summer,Central,10,14,24,0.583333333,0.583333333,0.869122203
525,6/9/11,6,9,2011,11summer,Tortugas,21,16,24,0.666666667,0.666666667,0.955316618
525,6/9/11,6,9,2011,11summer,West,4,16,24,0.666666667,0.641975309,0.929354073
525,6/9/11,6,9,2011,11summer,Central,17,19,24,0.791666667,0.791666667,1.096811456
525,6/9/11,6,9,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
525,6/9/11,6,9,2011,11summer,West,2,22,24,0.916666667,0.891203704,1.234659238
525,6/9/11,6,9,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
525,6/9/11,6,9,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
525,6/9/11,6,9,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
525,6/9/11,6,9,2011,11summer,Central,7,24,24,1,1,1.570796327
526,6/10/11,6,10,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
526,6/10/11,6,10,2011,11summer,Central,11,10,24,0.416666667,0.416666667,0.701674124
526,6/10/11,6,10,2011,11summer,West,3,13,24,0.541666667,0.461419753,0.746779531
526,6/10/11,6,10,2011,11summer,West,4,16,24,0.666666667,0.641975309,0.929354073
526,6/10/11,6,10,2011,11summer,West,1,19,24,0.791666667,0.791666667,1.096811456
526,6/10/11,6,10,2011,11summer,Tortugas,21,20,24,0.833333333,0.833333333,1.150261992
526,6/10/11,6,10,2011,11summer,West,2,20,24,0.833333333,0.810185185,1.120005583
526,6/10/11,6,10,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
526,6/10/11,6,10,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
526,6/10/11,6,10,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
526,6/10/11,6,10,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
526,6/10/11,6,10,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
526,6/10/11,6,10,2011,11summer,Central,7,24,24,1,1,1.570796327
526,6/10/11,6,10,2011,11summer,Central,17,24,24,1,1,1.570796327
527,6/11/11,6,11,2011,11summer,West,3,7,24,0.291666667,0.24845679,0.521814989
527,6/11/11,6,11,2011,11summer,Central,11,14,24,0.583333333,0.583333333,0.869122203
527,6/11/11,6,11,2011,11summer,West,2,16,24,0.666666667,0.648148148,0.935804401
527,6/11/11,6,11,2011,11summer,West,4,17,24,0.708333333,0.682098765,0.97178367
527,6/11/11,6,11,2011,11summer,Tortugas,21,18,24,0.75,0.75,1.047197551
527,6/11/11,6,11,2011,11summer,Central,10,22,24,0.916666667,0.916666667,1.277953555
527,6/11/11,6,11,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
527,6/11/11,6,11,2011,11summer,West,1,22,24,0.916666667,0.916666667,1.277953555
527,6/11/11,6,11,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
527,6/11/11,6,11,2011,11summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
527,6/11/11,6,11,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
527,6/11/11,6,11,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
527,6/11/11,6,11,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
527,6/11/11,6,11,2011,11summer,Central,17,24,24,1,1,1.570796327
528,6/12/11,6,12,2011,11summer,West,3,15,24,0.625,0.532407407,0.817828304
528,6/12/11,6,12,2011,11summer,Central,10,21,24,0.875,0.875,1.209429203
528,6/12/11,6,12,2011,11summer,West,4,21,24,0.875,0.842592593,1.162827121
528,6/12/11,6,12,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
528,6/12/11,6,12,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,Central,11,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
528,6/12/11,6,12,2011,11summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
528,6/12/11,6,12,2011,11summer,West,2,23,24,0.958333333,0.931712963,1.306409049
528,6/12/11,6,12,2011,11summer,Central,7,24,24,1,1,1.570796327
528,6/12/11,6,12,2011,11summer,Central,17,24,24,1,1,1.570796327
529,6/13/11,6,13,2011,11summer,West,4,15,24,0.625,0.601851852,0.887967896
529,6/13/11,6,13,2011,11summer,West,3,17,24,0.708333333,0.603395062,0.889544676
529,6/13/11,6,13,2011,11summer,Central,11,21,24,0.875,0.875,1.209429203
529,6/13/11,6,13,2011,11summer,Central,18,22,24,0.916666667,0.875925926,1.210831302
529,6/13/11,6,13,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
529,6/13/11,6,13,2011,11summer,West,2,22,24,0.916666667,0.891203704,1.234659238
529,6/13/11,6,13,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
529,6/13/11,6,13,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
529,6/13/11,6,13,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
529,6/13/11,6,13,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
529,6/13/11,6,13,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
529,6/13/11,6,13,2011,11summer,Central,7,24,24,1,1,1.570796327
529,6/13/11,6,13,2011,11summer,Central,17,24,24,1,1,1.570796327
529,6/13/11,6,13,2011,11summer,Tortugas,21,24,24,1,1,1.570796327
530,6/14/11,6,14,2011,11summer,West,4,10,24,0.416666667,0.401234568,0.685978906
530,6/14/11,6,14,2011,11summer,West,2,11,24,0.458333333,0.445601852,0.730892124
530,6/14/11,6,14,2011,11summer,West,3,15,24,0.625,0.532407407,0.817828304
530,6/14/11,6,14,2011,11summer,Central,11,19,24,0.791666667,0.791666667,1.096811456
530,6/14/11,6,14,2011,11summer,Tortugas,19,19,24,0.791666667,0.669871795,0.958720292
530,6/14/11,6,14,2011,11summer,Central,8,20,24,0.833333333,0.833333333,1.150261992
530,6/14/11,6,14,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
530,6/14/11,6,14,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
530,6/14/11,6,14,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
530,6/14/11,6,14,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
530,6/14/11,6,14,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
530,6/14/11,6,14,2011,11summer,Central,7,24,24,1,1,1.570796327
530,6/14/11,6,14,2011,11summer,Central,17,24,24,1,1,1.570796327
530,6/14/11,6,14,2011,11summer,Tortugas,21,24,24,1,1,1.570796327
531,6/15/11,6,15,2011,11summer,Tortugas,19,15,24,0.625,0.528846154,0.814260343
531,6/15/11,6,15,2011,11summer,West,4,16,24,0.666666667,0.641975309,0.929354073
531,6/15/11,6,15,2011,11summer,Central,6,17,24,0.708333333,0.708333333,1.000285879
531,6/15/11,6,15,2011,11summer,Central,11,19,24,0.791666667,0.791666667,1.096811456
531,6/15/11,6,15,2011,11summer,West,1,20,24,0.833333333,0.833333333,1.150261992
531,6/15/11,6,15,2011,11summer,West,3,20,24,0.833333333,0.709876543,1.001984795
531,6/15/11,6,15,2011,11summer,Tortugas,21,22,24,0.916666667,0.916666667,1.277953555
531,6/15/11,6,15,2011,11summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
531,6/15/11,6,15,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
531,6/15/11,6,15,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
531,6/15/11,6,15,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
531,6/15/11,6,15,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
531,6/15/11,6,15,2011,11summer,West,2,23,24,0.958333333,0.931712963,1.306409049
531,6/15/11,6,15,2011,11summer,Central,17,24,24,1,1,1.570796327
532,6/16/11,6,16,2011,11summer,Central,11,12,24,0.5,0.5,0.785398163
532,6/16/11,6,16,2011,11summer,Central,6,15,24,0.625,0.625,0.911738291
532,6/16/11,6,16,2011,11summer,West,4,16,24,0.666666667,0.641975309,0.929354073
532,6/16/11,6,16,2011,11summer,West,2,19,24,0.791666667,0.769675926,1.070231774
532,6/16/11,6,16,2011,11summer,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
532,6/16/11,6,16,2011,11summer,Tortugas,21,21,24,0.875,0.875,1.209429203
532,6/16/11,6,16,2011,11summer,West,1,21,24,0.875,0.875,1.209429203
532,6/16/11,6,16,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
532,6/16/11,6,16,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
532,6/16/11,6,16,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
532,6/16/11,6,16,2011,11summer,Central,17,23,24,0.958333333,0.958333333,1.365227396
532,6/16/11,6,16,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
532,6/16/11,6,16,2011,11summer,West,3,23,24,0.958333333,0.816358025,1.127925951
532,6/16/11,6,16,2011,11summer,Central,7,24,24,1,1,1.570796327
533,6/17/11,6,17,2011,11summer,Central,11,8,24,0.333333333,0.333333333,0.615479709
533,6/17/11,6,17,2011,11summer,West,1,8,24,0.333333333,0.333333333,0.615479709
533,6/17/11,6,17,2011,11summer,Central,6,9,24,0.375,0.375,0.659058036
533,6/17/11,6,17,2011,11summer,West,3,12,24,0.5,0.425925926,0.711050416
533,6/17/11,6,17,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
533,6/17/11,6,17,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
533,6/17/11,6,17,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
533,6/17/11,6,17,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
533,6/17/11,6,17,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
533,6/17/11,6,17,2011,11summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
533,6/17/11,6,17,2011,11summer,West,2,23,24,0.958333333,0.931712963,1.306409049
533,6/17/11,6,17,2011,11summer,West,4,23,24,0.958333333,0.922839506,1.289316254
533,6/17/11,6,17,2011,11summer,Central,7,24,24,1,1,1.570796327
533,6/17/11,6,17,2011,11summer,Central,17,24,24,1,1,1.570796327
534,6/18/11,6,18,2011,11summer,West,2,3,24,0.125,0.121527778,0.356085894
534,6/18/11,6,18,2011,11summer,Central,6,7,24,0.291666667,0.291666667,0.570510448
534,6/18/11,6,18,2011,11summer,West,4,8,24,0.333333333,0.320987654,0.602322419
534,6/18/11,6,18,2011,11summer,West,3,19,24,0.791666667,0.674382716,0.963524914
534,6/18/11,6,18,2011,11summer,Central,18,21,24,0.875,0.836111111,1.154001313
534,6/18/11,6,18,2011,11summer,West,1,21,24,0.875,0.875,1.209429203
534,6/18/11,6,18,2011,11summer,Central,11,22,24,0.916666667,0.916666667,1.277953555
534,6/18/11,6,18,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
534,6/18/11,6,18,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
534,6/18/11,6,18,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
534,6/18/11,6,18,2011,11summer,Central,7,24,24,1,1,1.570796327
534,6/18/11,6,18,2011,11summer,Central,17,24,24,1,1,1.570796327
534,6/18/11,6,18,2011,11summer,Tortugas,19,24,24,1,0.846153846,1.167739252
534,6/18/11,6,18,2011,11summer,Tortugas,21,24,24,1,1,1.570796327
535,6/19/11,6,19,2011,11summer,Central,8,0,24,0,0,0
535,6/19/11,6,19,2011,11summer,West,2,9,24,0.375,0.364583333,0.648268857
535,6/19/11,6,19,2011,11summer,West,3,10,24,0.416666667,0.354938272,0.638220243
535,6/19/11,6,19,2011,11summer,West,4,17,24,0.708333333,0.682098765,0.97178367
535,6/19/11,6,19,2011,11summer,Central,6,18,24,0.75,0.75,1.047197551
535,6/19/11,6,19,2011,11summer,Tortugas,21,20,24,0.833333333,0.833333333,1.150261992
535,6/19/11,6,19,2011,11summer,Central,18,21,24,0.875,0.836111111,1.154001313
535,6/19/11,6,19,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
535,6/19/11,6,19,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
535,6/19/11,6,19,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
535,6/19/11,6,19,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
535,6/19/11,6,19,2011,11summer,Central,7,24,24,1,1,1.570796327
535,6/19/11,6,19,2011,11summer,Central,11,24,24,1,1,1.570796327
535,6/19/11,6,19,2011,11summer,Central,17,24,24,1,1,1.570796327
536,6/20/11,6,20,2011,11summer,West,4,3,24,0.125,0.12037037,0.354311095
536,6/20/11,6,20,2011,11summer,Central,6,6,24,0.25,0.25,0.523598776
536,6/20/11,6,20,2011,11summer,West,3,7,24,0.291666667,0.24845679,0.521814989
536,6/20/11,6,20,2011,11summer,West,2,14,24,0.583333333,0.56712963,0.852731121
536,6/20/11,6,20,2011,11summer,Tortugas,19,18,24,0.75,0.634615385,0.921695273
536,6/20/11,6,20,2011,11summer,West,1,20,24,0.833333333,0.833333333,1.150261992
536,6/20/11,6,20,2011,11summer,Central,9,22,24,0.916666667,0.916666667,1.277953555
536,6/20/11,6,20,2011,11summer,Central,18,22,24,0.916666667,0.875925926,1.210831302
536,6/20/11,6,20,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
536,6/20/11,6,20,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
536,6/20/11,6,20,2011,11summer,Central,11,23,24,0.958333333,0.958333333,1.365227396
536,6/20/11,6,20,2011,11summer,Central,17,23,24,0.958333333,0.958333333,1.365227396
536,6/20/11,6,20,2011,11summer,Central,7,24,24,1,1,1.570796327
537,6/21/11,6,21,2011,11summer,West,3,0,24,0,0,0
537,6/21/11,6,21,2011,11summer,West,4,6,24,0.25,0.240740741,0.51283944
537,6/21/11,6,21,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
537,6/21/11,6,21,2011,11summer,Central,6,13,24,0.541666667,0.541666667,0.827113207
537,6/21/11,6,21,2011,11summer,West,1,15,24,0.625,0.625,0.911738291
537,6/21/11,6,21,2011,11summer,West,2,17,24,0.708333333,0.688657407,0.978845701
537,6/21/11,6,21,2011,11summer,Central,11,18,24,0.75,0.75,1.047197551
537,6/21/11,6,21,2011,11summer,Central,7,20,24,0.833333333,0.833333333,1.150261992
537,6/21/11,6,21,2011,11summer,Central,10,20,24,0.833333333,0.833333333,1.150261992
537,6/21/11,6,21,2011,11summer,Central,8,22,24,0.916666667,0.916666667,1.277953555
537,6/21/11,6,21,2011,11summer,Central,18,22,24,0.916666667,0.875925926,1.210831302
537,6/21/11,6,21,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
537,6/21/11,6,21,2011,11summer,Central,17,24,24,1,1,1.570796327
538,6/22/11,6,22,2011,11summer,Central,11,5,24,0.208333333,0.208333333,0.473984871
538,6/22/11,6,22,2011,11summer,West,3,9,24,0.375,0.319444444,0.600668598
538,6/22/11,6,22,2011,11summer,West,4,9,24,0.375,0.361111111,0.644658127
538,6/22/11,6,22,2011,11summer,Central,10,11,24,0.458333333,0.458333333,0.74368312
538,6/22/11,6,22,2011,11summer,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
538,6/22/11,6,22,2011,11summer,West,2,16,24,0.666666667,0.648148148,0.935804401
538,6/22/11,6,22,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
538,6/22/11,6,22,2011,11summer,Central,18,22,24,0.916666667,0.875925926,1.210831302
538,6/22/11,6,22,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
538,6/22/11,6,22,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
538,6/22/11,6,22,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
538,6/22/11,6,22,2011,11summer,Central,7,24,24,1,1,1.570796327
538,6/22/11,6,22,2011,11summer,Central,17,24,24,1,1,1.570796327
539,6/23/11,6,23,2011,11summer,West,2,11,24,0.458333333,0.445601852,0.730892124
539,6/23/11,6,23,2011,11summer,West,4,11,24,0.458333333,0.441358025,0.726620907
539,6/23/11,6,23,2011,11summer,West,3,14,24,0.583333333,0.49691358,0.782311724
539,6/23/11,6,23,2011,11summer,Central,11,18,24,0.75,0.75,1.047197551
539,6/23/11,6,23,2011,11summer,Central,10,20,24,0.833333333,0.833333333,1.150261992
539,6/23/11,6,23,2011,11summer,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
539,6/23/11,6,23,2011,11summer,Central,18,21,24,0.875,0.836111111,1.154001313
539,6/23/11,6,23,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
539,6/23/11,6,23,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
539,6/23/11,6,23,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
539,6/23/11,6,23,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
539,6/23/11,6,23,2011,11summer,Central,7,24,24,1,1,1.570796327
539,6/23/11,6,23,2011,11summer,Central,17,24,24,1,1,1.570796327
540,6/24/11,6,24,2011,11summer,West,3,0,24,0,0,0
540,6/24/11,6,24,2011,11summer,West,4,3,24,0.125,0.12037037,0.354311095
540,6/24/11,6,24,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
540,6/24/11,6,24,2011,11summer,West,2,12,24,0.5,0.486111111,0.771507488
540,6/24/11,6,24,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
540,6/24/11,6,24,2011,11summer,Central,18,22,24,0.916666667,0.875925926,1.210831302
540,6/24/11,6,24,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
540,6/24/11,6,24,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
540,6/24/11,6,24,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
540,6/24/11,6,24,2011,11summer,Central,11,23,24,0.958333333,0.958333333,1.365227396
540,6/24/11,6,24,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
540,6/24/11,6,24,2011,11summer,Central,7,24,24,1,1,1.570796327
540,6/24/11,6,24,2011,11summer,Central,17,24,24,1,1,1.570796327
541,6/25/11,6,25,2011,11summer,West,3,2,24,0.083333333,0.070987654,0.269692521
541,6/25/11,6,25,2011,11summer,West,4,5,24,0.208333333,0.200617284,0.464418768
541,6/25/11,6,25,2011,11summer,Tortugas,19,7,24,0.291666667,0.246794872,0.519889836
541,6/25/11,6,25,2011,11summer,West,2,14,24,0.583333333,0.56712963,0.852731121
541,6/25/11,6,25,2011,11summer,Central,7,16,24,0.666666667,0.666666667,0.955316618
541,6/25/11,6,25,2011,11summer,Central,8,22,24,0.916666667,0.916666667,1.277953555
541,6/25/11,6,25,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
541,6/25/11,6,25,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
541,6/25/11,6,25,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
541,6/25/11,6,25,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
541,6/25/11,6,25,2011,11summer,West,1,23,24,0.958333333,0.958333333,1.365227396
541,6/25/11,6,25,2011,11summer,Central,11,24,24,1,1,1.570796327
541,6/25/11,6,25,2011,11summer,Central,17,24,24,1,1,1.570796327
542,6/26/11,6,26,2011,11summer,Tortugas,19,4,24,0.166666667,0.141025641,0.384972671
542,6/26/11,6,26,2011,11summer,West,3,4,24,0.166666667,0.141975309,0.386335035
542,6/26/11,6,26,2011,11summer,West,4,11,24,0.458333333,0.441358025,0.726620907
542,6/26/11,6,26,2011,11summer,Central,7,18,24,0.75,0.75,1.047197551
542,6/26/11,6,26,2011,11summer,West,1,19,24,0.791666667,0.791666667,1.096811456
542,6/26/11,6,26,2011,11summer,West,2,19,24,0.791666667,0.769675926,1.070231774
542,6/26/11,6,26,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
542,6/26/11,6,26,2011,11summer,Central,8,23,24,0.958333333,0.958333333,1.365227396
542,6/26/11,6,26,2011,11summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
542,6/26/11,6,26,2011,11summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
542,6/26/11,6,26,2011,11summer,Central,18,23,24,0.958333333,0.915740741,1.276282698
542,6/26/11,6,26,2011,11summer,Central,11,24,24,1,1,1.570796327
542,6/26/11,6,26,2011,11summer,Central,17,24,24,1,1,1.570796327
543,6/27/11,6,27,2011,11summer,West,4,7,24,0.291666667,0.280864198,0.558560734
